"magpiecell","basincode"
"ETH.6978",35804
"ETH.6979",35804
"SDN.6980",35804
"SDN.6981",35804
"SDN.6982",35804
"SDN.6983",35804
"SDN.6984",35804
"SDN.6985",35804
"SDN.6986",35804
"SDN.6987",35804
"SDN.6988",37370
"SDN.6989",37370
"SDN.6990",37209
"SDN.6991",37210
"SDN.6992",37211
"SDN.6993",35804
"SDN.6994",37548
"SDN.6995",37548
"SDN.6996",37548
"SDN.6997",37548
"SDN.6998",37548
"MOZ.6999",37465
"MOZ.7000",37465
"MOZ.7001",37626
"MOZ.7002",37626
"MOZ.7003",37626
"MOZ.7004",37783
"MOZ.7005",37783
"MOZ.7006",38876
"MOZ.7007",38876
"MOZ.7008",38738
"MOZ.7009",38738
"MOZ.7010",38738
"MOZ.7011",38738
"MOZ.7012",38738
"MOZ.7013",38738
"TZA.7014",38738
"TZA.7015",38738
"TZA.7016",38428
"TZA.7017",38428
"TZA.7018",38428
"TZA.7019",38428
"TZA.7020",38428
"TZA.7021",38428
"TZA.7022",38428
"TZA.7023",38428
"TZA.7024",38277
"TZA.7025",38277
"TZA.7026",38277
"TZA.7027",37329
"TZA.7028",37329
"TZA.7029",37329
"TZA.7030",37496
"TZA.7031",37496
"TZA.7032",37498
"KEN.7033",37498
"KEN.7034",37498
"KEN.7035",37501
"KEN.7036",37501
"KEN.7037",37504
"KEN.7038",37504
"KEN.7039",37509
"KEN.7040",37509
"KEN.7041",37509
"KEN.7042",37509
"KEN.7043",37509
"KEN.7044",37509
"KEN.7045",37509
"ETH.7046",37509
"ETH.7047",37509
"ETH.7048",37509
"ETH.7049",37509
"ETH.7050",37509
"ETH.7051",37509
"ETH.7052",37509
"ETH.7053",35804
"ETH.7054",35804
"ETH.7055",35804
"ETH.7056",35804
"ETH.7057",35804
"ETH.7058",35804
"ETH.7059",35804
"ETH.7060",35804
"ETH.7061",35804
"ETH.7062",35804
"SDN.7063",35804
"SDN.7064",35804
"SDN.7065",35804
"SDN.7066",35804
"SDN.7067",37536
"SDN.7068",37536
"SDN.7069",37536
"SDN.7070",37536
"SDN.7071",37370
"SDN.7072",37370
"SDN.7073",37210
"SDN.7074",37210
"SDN.7075",35804
"SDN.7076",37548
"SDN.7077",37548
"SDN.7078",37548
"SDN.7079",37548
"SDN.7080",37548
"MOZ.7081",37625
"MOZ.7082",37626
"MOZ.7083",37626
"MOZ.7084",37783
"MOZ.7085",37783
"MOZ.7086",37783
"MOZ.7087",38876
"MOZ.7088",38876
"MOZ.7089",38876
"MOZ.7090",38738
"MOZ.7091",38738
"MOZ.7092",38738
"MOZ.7093",38738
"MOZ.7094",38738
"TZA.7095",38738
"TZA.7096",38738
"TZA.7097",38428
"TZA.7098",38428
"TZA.7099",38428
"TZA.7100",38428
"TZA.7101",38428
"TZA.7102",38428
"TZA.7103",38428
"TZA.7104",38277
"TZA.7105",38277
"TZA.7106",37651
"TZA.7107",37651
"TZA.7108",37652
"TZA.7109",37652
"TZA.7110",38433
"TZA.7111",38433
"TZA.7112",38740
"KEN.7113",38740
"KEN.7114",38740
"KEN.7115",38740
"KEN.7116",38880
"KEN.7117",38880
"KEN.7118",39408
"KEN.7119",39408
"KEN.7120",39408
"KEN.7121",37509
"KEN.7122",37825
"KEN.7123",37509
"KEN.7124",37825
"KEN.7125",37825
"KEN.7126",37671
"ETH.7127",37671
"ETH.7128",37671
"ETH.7129",37509
"ETH.7130",37509
"ETH.7131",37509
"ETH.7132",37509
"ETH.7133",35804
"ETH.7134",35804
"ETH.7135",35804
"ETH.7136",35804
"ETH.7137",35804
"ETH.7138",35804
"ETH.7139",35804
"ETH.7140",35804
"ETH.7141",35804
"ETH.7142",35804
"ETH.7143",35804
"ETH.7144",35804
"ETH.7145",35804
"ETH.7146",35804
"ERI.7147",35804
"ERI.7148",37536
"ERI.7149",37536
"SDN.7150",37536
"SDN.7151",38171
"SDN.7152",38171
"SDN.7153",38171
"SDN.7154",37210
"SDN.7155",37210
"SDN.7156",37858
"SDN.7157",37858
"SDN.7158",37859
"SDN.7159",37548
"SDN.7160",37861
"SDN.7161",37705
"MOZ.7162",37783
"MOZ.7163",37783
"MOZ.7164",37944
"MOZ.7165",37783
"MOZ.7166",37783
"MOZ.7167",38876
"MOZ.7168",38876
"MOZ.7169",38876
"MOZ.7170",38735
"MOZ.7171",38738
"MOZ.7172",38738
"MOZ.7173",38738
"MOZ.7174",38738
"TZA.7175",38738
"TZA.7176",38738
"TZA.7177",38428
"TZA.7178",38428
"TZA.7179",38428
"TZA.7180",38428
"TZA.7181",38428
"TZA.7182",38428
"TZA.7183",38277
"TZA.7184",38277
"TZA.7185",38277
"TZA.7186",38277
"TZA.7187",37809
"TZA.7188",37809
"TZA.7189",38433
"TZA.7190",38433
"TZA.7191",38433
"KEN.7192",38740
"KEN.7193",38740
"KEN.7194",38740
"KEN.7195",38740
"KEN.7196",38880
"KEN.7197",38880
"KEN.7198",39408
"KEN.7199",39408
"KEN.7200",39408
"KEN.7201",39408
"KEN.7202",37825
"KEN.7203",37825
"KEN.7204",37825
"KEN.7205",37825
"ETH.7206",37825
"ETH.7207",37671
"ETH.7208",37671
"ETH.7209",37671
"ETH.7210",37509
"ETH.7211",37509
"ETH.7212",37509
"ETH.7213",37509
"ETH.7214",37509
"ETH.7215",37509
"ETH.7216",35804
"ETH.7217",35804
"ETH.7218",35804
"ETH.7219",35804
"ETH.7220",35804
"ETH.7221",35804
"ETH.7222",35804
"ETH.7223",35804
"ETH.7224",35804
"ETH.7225",35804
"ETH.7226",35804
"ERI.7227",37536
"ERI.7228",37536
"ERI.7229",38171
"ERI.7230",38171
"ERI.7231",38171
"SDN.7232",38171
"SDN.7233",38171
"SDN.7234",38171
"SDN.7235",38016
"SDN.7236",37857
"SDN.7237",37858
"SDN.7238",37859
"MOZ.7239",37944
"MOZ.7240",37944
"MOZ.7241",38255
"MOZ.7242",38255
"MOZ.7243",38410
"MOZ.7244",38876
"MOZ.7245",38876
"MOZ.7246",38876
"MOZ.7247",38735
"MOZ.7248",38738
"MOZ.7249",38738
"MOZ.7250",38738
"TZA.7251",38738
"TZA.7252",38738
"TZA.7253",38583
"TZA.7254",38426
"TZA.7255",38426
"TZA.7256",38428
"TZA.7257",38428
"TZA.7258",38428
"TZA.7259",38277
"TZA.7260",38277
"TZA.7261",38277
"TZA.7262",38277
"TZA.7263",38433
"TZA.7264",38433
"TZA.7265",38433
"TZA.7266",38590
"KEN.7267",38740
"KEN.7268",38740
"KEN.7269",38740
"KEN.7270",38740
"KEN.7271",38880
"KEN.7272",38880
"KEN.7273",38880
"KEN.7274",39408
"KEN.7275",39408
"KEN.7276",39408
"KEN.7277",39408
"KEN.7278",39408
"KEN.7279",37825
"KEN.7280",37825
"KEN.7281",37825
"ETH.7282",37825
"ETH.7283",37825
"ETH.7284",37671
"ETH.7285",37671
"ETH.7286",37991
"ETH.7287",37509
"ETH.7288",37509
"ETH.7289",37509
"ETH.7290",37509
"ETH.7291",35804
"ETH.7292",35804
"ETH.7293",35804
"ETH.7294",35804
"ETH.7295",35804
"ETH.7296",35804
"ETH.7297",35804
"ETH.7298",35804
"ETH.7299",35804
"ETH.7300",35804
"ETH.7301",35804
"ETH.7302",35804
"ERI.7303",37536
"ERI.7304",38171
"ERI.7305",38171
"ERI.7306",38171
"ERI.7307",38171
"ERI.7308",38171
"SDN.7309",38171
"SDN.7310",38171
"MOZ.7311",38100
"MOZ.7312",38255
"MOZ.7313",38255
"MOZ.7314",38410
"MOZ.7315",38410
"MOZ.7316",38876
"MOZ.7317",38876
"MOZ.7318",38876
"MOZ.7319",38735
"MOZ.7320",38738
"MOZ.7321",38738
"MOZ.7322",38738
"TZA.7323",38738
"TZA.7324",38738
"TZA.7325",38583
"TZA.7326",38583
"TZA.7327",38426
"TZA.7328",38428
"TZA.7329",38428
"TZA.7330",38428
"TZA.7331",38277
"TZA.7332",38277
"TZA.7333",38277
"TZA.7334",38278
"TZA.7335",38433
"TZA.7336",38433
"TZA.7337",38590
"KEN.7338",38590
"KEN.7339",38740
"KEN.7340",38740
"KEN.7341",38740
"KEN.7342",38880
"KEN.7343",38880
"KEN.7344",38880
"KEN.7345",38880
"KEN.7346",38880
"KEN.7347",39408
"KEN.7348",39408
"KEN.7349",39408
"KEN.7350",39408
"KEN.7351",39408
"KEN.7352",39408
"ETH.7353",39408
"ETH.7354",39408
"ETH.7355",39408
"ETH.7356",39408
"ETH.7357",39408
"ETH.7358",39408
"ETH.7359",37991
"ETH.7360",37991
"ETH.7361",38305
"ETH.7362",37509
"ETH.7363",39170
"ETH.7364",35804
"ETH.7365",35804
"ETH.7366",35804
"ETH.7367",35804
"ETH.7368",35804
"ETH.7369",35804
"ETH.7370",35804
"ETH.7371",35804
"ETH.7372",35804
"ETH.7373",35804
"ETH.7374",37536
"ERI.7375",37536
"ERI.7376",38171
"ERI.7377",38171
"ERI.7378",38171
"ERI.7379",38171
"ERI.7380",38324
"SDN.7381",38325
"SDN.7382",38171
"MOZ.7383",38255
"MOZ.7384",38410
"MOZ.7385",38410
"MOZ.7386",38569
"MOZ.7387",38874
"MOZ.7388",38876
"MOZ.7389",38876
"MOZ.7390",38877
"MOZ.7391",38735
"MOZ.7392",38735
"MOZ.7393",38738
"TZA.7394",38738
"TZA.7395",38738
"TZA.7396",38581
"TZA.7397",38583
"TZA.7398",38426
"TZA.7399",38426
"TZA.7400",38428
"TZA.7401",38428
"TZA.7402",38430
"TZA.7403",38277
"TZA.7404",38277
"TZA.7405",38278
"TZA.7406",38433
"TZA.7407",38434
"KEN.7408",38590
"KEN.7409",38590
"KEN.7410",38740
"KEN.7411",38741
"KEN.7412",38880
"KEN.7413",38880
"KEN.7414",38880
"KEN.7415",38880
"KEN.7416",38880
"KEN.7417",38880
"KEN.7418",39408
"KEN.7419",39408
"KEN.7420",39408
"KEN.7421",39408
"KEN.7422",39408
"KEN.7423",39408
"ETH.7424",39408
"ETH.7425",39408
"ETH.7426",39408
"ETH.7427",39408
"ETH.7428",39408
"ETH.7429",39408
"ETH.7430",39408
"ETH.7431",38305
"ETH.7432",38305
"ETH.7433",38305
"ETH.7434",39170
"ETH.7435",35804
"ETH.7436",35804
"ETH.7437",35804
"ETH.7438",35804
"ETH.7439",35804
"ETH.7440",35804
"ETH.7441",35804
"ETH.7442",35804
"ETH.7443",35804
"ETH.7444",35804
"ETH.7445",37536
"ERI.7446",37536
"ERI.7447",38171
"ERI.7448",38475
"ERI.7449",38476
"ERI.7450",38477
"ERI.7451",38324
"ERI.7452",38325
"MOZ.7453",38410
"MOZ.7454",38568
"MOZ.7455",38569
"MOZ.7456",38569
"MOZ.7457",38872
"MOZ.7458",38874
"MOZ.7459",38876
"MOZ.7460",38876
"MOZ.7461",38877
"MOZ.7462",38735
"MOZ.7463",38738
"MOZ.7464",38738
"TZA.7465",38738
"TZA.7466",38581
"TZA.7467",38583
"TZA.7468",38426
"TZA.7469",38426
"TZA.7470",38427
"TZA.7471",38428
"TZA.7472",38429
"TZA.7473",38430
"TZA.7474",38434
"KEN.7475",38590
"KEN.7476",38590
"KEN.7477",38740
"KEN.7478",38741
"KEN.7479",38880
"KEN.7480",38880
"KEN.7481",38880
"KEN.7482",38880
"KEN.7483",38880
"KEN.7484",39408
"KEN.7485",39408
"KEN.7486",39408
"KEN.7487",39408
"KEN.7488",39408
"KEN.7489",39408
"KEN.7490",39408
"ETH.7491",39408
"ETH.7492",39408
"ETH.7493",39408
"ETH.7494",39408
"ETH.7495",39408
"ETH.7496",39408
"ETH.7497",39408
"ETH.7498",39408
"ETH.7499",38305
"ETH.7500",39170
"ETH.7501",39170
"ETH.7502",39170
"ETH.7503",35804
"ETH.7504",35804
"ETH.7505",35804
"ETH.7506",35804
"ETH.7507",35804
"ETH.7508",35804
"ETH.7509",35804
"ETH.7510",35804
"ETH.7511",35804
"ETH.7512",37536
"ERI.7513",37536
"ERI.7514",38629
"ERI.7515",38475
"ERI.7516",38476
"MOZ.7517",38569
"MOZ.7518",38727
"MOZ.7519",38727
"MOZ.7520",38872
"MOZ.7521",38874
"MOZ.7522",38876
"MOZ.7523",38876
"MOZ.7524",38877
"MOZ.7525",38735
"MOZ.7526",38735
"MOZ.7527",38736
"TZA.7528",38738
"TZA.7529",38581
"TZA.7530",38582
"KEN.7531",38591
"KEN.7532",38740
"KEN.7533",38741
"KEN.7534",38880
"KEN.7535",38880
"KEN.7536",38880
"KEN.7537",38880
"KEN.7538",38880
"KEN.7539",39408
"KEN.7540",39408
"KEN.7541",39408
"KEN.7542",39408
"KEN.7543",39408
"KEN.7544",39408
"KEN.7545",39408
"ETH.7546",39408
"ETH.7547",39408
"ETH.7548",39408
"ETH.7549",39408
"ETH.7550",39408
"ETH.7551",39408
"ETH.7552",39408
"ETH.7553",39408
"ETH.7554",39408
"ETH.7555",39408
"ETH.7556",39170
"ETH.7557",39170
"ETH.7558",35804
"ETH.7559",35804
"ETH.7560",39170
"ETH.7561",39170
"ETH.7562",39170
"ETH.7563",38775
"ETH.7564",38775
"ETH.7565",38775
"ETH.7566",35804
"ETH.7567",38775
"ERI.7568",38775
"ERI.7569",38629
"MOZ.7570",38727
"MOZ.7571",38872
"MOZ.7572",38872
"MOZ.7573",38874
"MOZ.7574",38875
"MOZ.7575",38876
"MOZ.7576",38877
"MOZ.7577",38734
"MOZ.7578",38735
"MOZ.7579",38736
"MOZ.7580",38738
"TZA.7581",38738
"KEN.7582",38741
"KEN.7583",38880
"KEN.7584",38880
"KEN.7585",38880
"KEN.7586",39146
"KEN.7587",39275
"KEN.7588",39408
"KEN.7589",39408
"KEN.7590",39408
"KEN.7591",39408
"KEN.7592",39408
"KEN.7593",39408
"KEN.7594",39408
"KEN.7595",39408
"ETH.7596",39408
"ETH.7597",39408
"ETH.7598",39408
"ETH.7599",39408
"ETH.7600",39408
"ETH.7601",39408
"ETH.7602",39408
"ETH.7603",39408
"ETH.7604",39408
"ETH.7605",39170
"ETH.7606",39170
"ETH.7607",39170
"ETH.7608",39170
"ETH.7609",39170
"ETH.7610",39170
"ETH.7611",39170
"ETH.7612",38775
"ETH.7613",38775
"ETH.7614",38775
"ETH.7615",38775
"ETH.7616",38775
"ERI.7617",38775
"ERI.7618",38777
"MOZ.7619",38873
"MOZ.7620",38874
"KEN.7621",38881
"KEN.7622",39011
"KEN.7623",39012
"KEN.7624",39146
"KEN.7625",39275
"KEN.7626",39408
"KEN.7627",39408
"KEN.7628",39408
"KEN.7629",39408
"KEN.7630",39408
"KEN.7631",39408
"KEN.7632",39408
"KEN.7633",39408
"ETH.7634",39408
"ETH.7635",39408
"ETH.7636",39408
"ETH.7637",39408
"ETH.7638",39408
"ETH.7639",39408
"ETH.7640",39408
"ETH.7641",39408
"ETH.7642",39408
"ETH.7643",39408
"ETH.7644",39170
"ETH.7645",39170
"ETH.7646",39170
"ETH.7647",39170
"ETH.7648",39170
"ETH.7649",39170
"ETH.7650",38775
"ETH.7651",38775
"ETH.7652",38775
"ETH.7653",38775
"ERI.7654",38775
"ERI.7655",38915
"KEN.7656",39012
"KEN.7657",39145
"SOM.7658",39146
"SOM.7659",39275
"SOM.7660",39408
"SOM.7661",39408
"SOM.7662",39408
"SOM.7663",39408
"SOM.7664",39408
"SOM.7665",39408
"KEN.7666",39408
"KEN.7667",39408
"ETH.7668",39408
"ETH.7669",39408
"ETH.7670",39408
"ETH.7671",39408
"ETH.7672",39408
"ETH.7673",39408
"ETH.7674",39408
"ETH.7675",39408
"ETH.7676",39408
"ETH.7677",39408
"ETH.7678",39408
"ETH.7679",39170
"ETH.7680",39170
"ETH.7681",39170
"ETH.7682",39170
"ETH.7683",39170
"ETH.7684",39040
"ETH.7685",38775
"ETH.7686",38775
"ERI.7687",38775
"ERI.7688",39045
"SOM.7689",39145
"SOM.7690",39146
"SOM.7691",39275
"SOM.7692",39408
"SOM.7693",39408
"SOM.7694",39408
"SOM.7695",39408
"SOM.7696",39408
"SOM.7697",39408
"SOM.7698",39408
"SOM.7699",39408
"ETH.7700",39408
"ETH.7701",39408
"ETH.7702",39408
"ETH.7703",39408
"ETH.7704",39408
"ETH.7705",39408
"ETH.7706",39408
"ETH.7707",39408
"ETH.7708",39408
"ETH.7709",39408
"ETH.7710",39408
"ETH.7711",39170
"ETH.7712",39170
"ETH.7713",39170
"ETH.7714",39170
"ETH.7715",39170
"ETH.7716",39040
"ETH.7717",38775
"ETH.7718",38775
"ERI.7719",39176
"SOM.7720",39275
"SOM.7721",39408
"SOM.7722",39408
"SOM.7723",39408
"SOM.7724",39408
"SOM.7725",39408
"SOM.7726",39408
"SOM.7727",39408
"SOM.7728",39408
"SOM.7729",39408
"ETH.7730",39408
"ETH.7731",39408
"ETH.7732",39408
"ETH.7733",39408
"ETH.7734",39408
"ETH.7735",39408
"ETH.7736",39408
"ETH.7737",39408
"ETH.7738",39408
"ETH.7739",39408
"ETH.7740",39408
"ETH.7741",39170
"ETH.7742",39170
"ETH.7743",39170
"DJI.7744",39300
"DJI.7745",39300
"ETH.7746",39300
"ERI.7747",39434
"ERI.7748",39435
"SOM.7749",39408
"SOM.7750",39408
"SOM.7751",39408
"SOM.7752",39408
"SOM.7753",39408
"SOM.7754",39408
"SOM.7755",39408
"SOM.7756",39408
"SOM.7757",39408
"ETH.7758",39408
"ETH.7759",39408
"ETH.7760",39408
"ETH.7761",39408
"ETH.7762",39408
"ETH.7763",39408
"ETH.7764",39408
"ETH.7765",39408
"ETH.7766",39408
"ETH.7767",39408
"ETH.7768",39170
"ETH.7769",39719
"ETH.7770",39572
"DJI.7771",39432
"DJI.7772",39432
"DJI.7773",39434
"ERI.7774",39434
"MDG.7775",39545
"SOM.7776",39408
"SOM.7777",39408
"SOM.7778",39408
"SOM.7779",39408
"SOM.7780",39408
"SOM.7781",39408
"SOM.7782",39408
"SOM.7783",39408
"ETH.7784",39408
"ETH.7785",39408
"ETH.7786",39408
"ETH.7787",39408
"ETH.7788",39408
"ETH.7789",39408
"ETH.7790",39408
"ETH.7791",39408
"ETH.7792",39408
"ETH.7793",40767
"ETH.7794",39170
"SOM.7795",39871
"SOM.7796",39719
"SOM.7797",39572
"DJI.7798",39574
"MDG.7799",39685
"MDG.7800",39686
"MDG.7801",39687
"MDG.7802",39544
"MDG.7803",39691
"MDG.7804",39691
"MDG.7805",39691
"SOM.7806",39408
"SOM.7807",39408
"SOM.7808",39408
"SOM.7809",39408
"SOM.7810",39408
"SOM.7811",39408
"SOM.7812",39408
"SOM.7813",39408
"ETH.7814",39408
"ETH.7815",39408
"ETH.7816",39408
"ETH.7817",39408
"ETH.7818",39408
"ETH.7819",39408
"ETH.7820",39408
"ETH.7821",39408
"SOM.7822",40767
"SOM.7823",39870
"SOM.7824",39871
"SOM.7825",39718
"MDG.7826",39832
"MDG.7827",39832
"MDG.7828",39686
"MDG.7829",39686
"MDG.7830",39687
"MDG.7831",39691
"MDG.7832",39691
"MDG.7833",39692
"MDG.7834",39842
"MDG.7835",39842
"MDG.7836",39845
"MDG.7837",39846
"MDG.7838",39847
"MDG.7839",39848
"SOM.7840",39852
"SOM.7841",39408
"SOM.7842",39408
"SOM.7843",39408
"SOM.7844",39408
"SOM.7845",39408
"SOM.7846",39408
"SOM.7847",39408
"ETH.7848",39408
"ETH.7849",39408
"ETH.7850",39408
"ETH.7851",39408
"ETH.7852",39408
"ETH.7853",39408
"ETH.7854",39408
"ETH.7855",40767
"SOM.7856",40767
"SOM.7857",40023
"SOM.7858",39870
"MDG.7859",39985
"MDG.7860",39985
"MDG.7861",39832
"MDG.7862",39686
"MDG.7863",39686
"MDG.7864",39687
"MDG.7865",39691
"MDG.7866",39691
"MDG.7867",39842
"MDG.7868",39842
"MDG.7869",39842
"MDG.7870",39843
"MDG.7871",39844
"MDG.7872",39845
"MDG.7873",39847
"MDG.7874",39847
"MDG.7875",39848
"MDG.7876",39849
"MDG.7877",40003
"SOM.7878",40005
"SOM.7879",39408
"SOM.7880",39408
"SOM.7881",39408
"SOM.7882",39408
"SOM.7883",39408
"SOM.7884",39408
"SOM.7885",39408
"ETH.7886",39408
"ETH.7887",39408
"ETH.7888",39408
"ETH.7889",39408
"ETH.7890",39408
"ETH.7891",40767
"ETH.7892",40767
"ETH.7893",40767
"SOM.7894",40767
"SOM.7895",40023
"SOM.7896",40023
"MDG.7897",40294
"MDG.7898",39985
"MDG.7899",39985
"MDG.7900",39686
"MDG.7901",39686
"MDG.7902",39686
"MDG.7903",39691
"MDG.7904",39691
"MDG.7905",39691
"MDG.7906",39842
"MDG.7907",39842
"MDG.7908",39843
"MDG.7909",39844
"MDG.7910",39844
"MDG.7911",39844
"MDG.7912",39847
"MDG.7913",39849
"MDG.7914",39849
"MDG.7915",40157
"SOM.7916",39408
"SOM.7917",39408
"SOM.7918",39408
"SOM.7919",39408
"SOM.7920",39408
"SOM.7921",39408
"ETH.7922",39408
"ETH.7923",40767
"ETH.7924",40767
"ETH.7925",40767
"ETH.7926",40767
"ETH.7927",40767
"ETH.7928",40767
"SOM.7929",40767
"SOM.7930",40767
"SOM.7931",41442
"SOM.7932",40178
"MDG.7933",40294
"MDG.7934",40444
"MDG.7935",40444
"MDG.7936",39686
"MDG.7937",39686
"MDG.7938",39686
"MDG.7939",39686
"MDG.7940",39691
"MDG.7941",39691
"MDG.7942",39843
"MDG.7943",39843
"MDG.7944",39843
"MDG.7945",39843
"MDG.7946",39844
"MDG.7947",40313
"MDG.7948",40313
"MDG.7949",40313
"MDG.7950",40313
"MDG.7951",40313
"SOM.7952",40314
"SOM.7953",39408
"SOM.7954",39408
"SOM.7955",39408
"SOM.7956",39408
"SOM.7957",39408
"SOM.7958",39408
"ETH.7959",40767
"ETH.7960",40767
"ETH.7961",40767
"ETH.7962",40767
"ETH.7963",40767
"ETH.7964",40767
"SOM.7965",40767
"SOM.7966",41442
"SOM.7967",40178
"SOM.7968",40178
"SOM.7969",40331
"MDG.7970",40444
"MDG.7971",40444
"MDG.7972",40444
"MDG.7973",39686
"MDG.7974",39686
"MDG.7975",39691
"MDG.7976",39691
"MDG.7977",39691
"MDG.7978",39691
"MDG.7979",39691
"MDG.7980",39843
"MDG.7981",39843
"MDG.7982",39843
"MDG.7983",39844
"MDG.7984",40313
"MDG.7985",40463
"MDG.7986",40313
"MDG.7987",40313
"MDG.7988",40313
"MDG.7989",40463
"SOM.7990",40465
"SOM.7991",40465
"SOM.7992",40767
"SOM.7993",40767
"SOM.7994",40767
"SOM.7995",40767
"SOM.7996",40767
"ETH.7997",40767
"ETH.7998",40767
"ETH.7999",40767
"ETH.8000",40767
"ETH.8001",40767
"SOM.8002",41442
"SOM.8003",41442
"SOM.8004",41442
"SOM.8005",40481
"SOM.8006",40481
"MDG.8007",40746
"MDG.8008",40444
"MDG.8009",40891
"MDG.8010",40891
"MDG.8011",40891
"MDG.8012",40891
"MDG.8013",39691
"MDG.8014",39691
"MDG.8015",39843
"MDG.8016",39843
"MDG.8017",39843
"MDG.8018",39843
"MDG.8019",39843
"MDG.8020",40463
"MDG.8021",40463
"MDG.8022",40463
"MDG.8023",40463
"MDG.8024",40463
"MDG.8025",40614
"SOM.8026",40616
"SOM.8027",40767
"SOM.8028",40767
"SOM.8029",40767
"SOM.8030",40767
"SOM.8031",40767
"SOM.8032",40767
"ETH.8033",40767
"ETH.8034",40767
"ETH.8035",40767
"SOM.8036",40767
"SOM.8037",41442
"SOM.8038",41442
"SOM.8039",40481
"SOM.8040",40631
"SOM.8041",40631
"MDG.8042",40745
"MDG.8043",40746
"MDG.8044",40890
"MDG.8045",40891
"MDG.8046",40892
"MDG.8047",40893
"MDG.8048",39691
"MDG.8049",39691
"MDG.8050",41035
"MDG.8051",39843
"MDG.8052",41175
"MDG.8053",40463
"MDG.8054",40463
"MDG.8055",40463
"MDG.8056",40463
"MDG.8057",40463
"MDG.8058",40463
"MDG.8059",40764
"MDG.8060",40764
"MDG.8061",40764
"SOM.8062",40767
"SOM.8063",40767
"SOM.8064",40767
"SOM.8065",40767
"SOM.8066",40767
"SOM.8067",40767
"SOM.8068",40767
"ETH.8069",40767
"ETH.8070",40767
"SOM.8071",40767
"SOM.8072",41442
"SOM.8073",41442
"SOM.8074",41442
"SOM.8075",41442
"SOM.8076",40631
"MDG.8077",40891
"MDG.8078",40892
"MDG.8079",40893
"MDG.8080",41034
"MDG.8081",41035
"MDG.8082",41035
"MDG.8083",39843
"MDG.8084",41175
"MDG.8085",40463
"MDG.8086",40463
"MDG.8087",40463
"MDG.8088",40764
"MDG.8089",40764
"MDG.8090",40764
"MDG.8091",40764
"MDG.8092",40764
"MDG.8093",40764
"MDG.8094",40908
"SOM.8095",40911
"SOM.8096",40767
"SOM.8097",40767
"SOM.8098",40767
"SOM.8099",40767
"SOM.8100",40767
"SOM.8101",40767
"SOM.8102",40767
"SOM.8103",41442
"SOM.8104",41442
"SOM.8105",41442
"SOM.8106",41442
"SOM.8107",41442
"SOM.8108",41442
"MDG.8109",41035
"MDG.8110",41173
"MDG.8111",41174
"MDG.8112",41175
"MDG.8113",41175
"MDG.8114",41175
"MDG.8115",41175
"MDG.8116",41429
"MDG.8117",41429
"MDG.8118",40764
"MDG.8119",40764
"MDG.8120",40764
"MDG.8121",40908
"MDG.8122",40908
"MDG.8123",40909
"MDG.8124",41050
"SOM.8125",41053
"SOM.8126",41192
"SOM.8127",41322
"SOM.8128",41323
"SOM.8129",41323
"SOM.8130",41323
"SOM.8131",41442
"SOM.8132",41442
"SOM.8133",41442
"SOM.8134",41739
"SOM.8135",41739
"SOM.8136",41739
"SOM.8137",41065
"MDG.8138",41175
"MDG.8139",41306
"MDG.8140",41307
"MDG.8141",41307
"MDG.8142",41308
"MDG.8143",41429
"MDG.8144",41429
"MDG.8145",40764
"MDG.8146",40764
"MDG.8147",40764
"MDG.8148",40764
"MDG.8149",40908
"MDG.8150",41050
"MDG.8151",41188
"SOM.8152",41192
"SOM.8153",41322
"SOM.8154",41323
"SOM.8155",41323
"SOM.8156",41323
"SOM.8157",41442
"SOM.8158",41442
"SOM.8159",41442
"SOM.8160",41739
"SOM.8161",41739
"SOM.8162",41739
"SOM.8163",41203
"MDG.8164",41308
"MDG.8165",41309
"MDG.8166",41429
"MDG.8167",41430
"MDG.8168",41431
"MDG.8169",41432
"MDG.8170",41433
"MDG.8171",41433
"MDG.8172",41544
"MDG.8173",41188
"MDG.8174",41188
"MDG.8175",41438
"MDG.8176",41320
"SOM.8177",41323
"SOM.8178",41324
"SOM.8179",41441
"SOM.8180",41442
"SOM.8181",41442
"SOM.8182",41646
"SOM.8183",41646
"SOM.8184",41739
"SOM.8185",41739
"SOM.8186",41332
"MDG.8187",41430
"MDG.8188",41431
"MDG.8189",41432
"MDG.8190",41433
"MDG.8191",41543
"MDG.8192",41544
"MDG.8193",41545
"MDG.8194",41437
"MDG.8195",41438
"SOM.8196",41441
"SOM.8197",41442
"SOM.8198",41548
"SOM.8199",41646
"SOM.8200",41646
"SOM.8201",41739
"SOM.8202",41332
"SOM.8203",41448
"MDG.8204",41541
"MDG.8205",41542
"MDG.8206",41543
"SOM.8207",41548
"SOM.8208",41646
"SOM.8209",41647
"SOM.8210",41739
"SOM.8211",41739
"SOM.8212",41448
"SOM.8213",41646
"SOM.8214",41647
"SOM.8215",41739
"SOM.8216",41740
"SOM.8217",41448
"SOM.8218",41651
"MUS.8219",43117
"ATF.8220",45249
"ATF.8221",45354
"ATF.8222",45355
"ATF.8223",45460
"ATF.8224",45567
"CHN.8225",50391
"CHN.8226",50391
"CHN.8227",50391
"CHN.8228",50391
"CHN.8229",50391
"CHN.8230",50391
"CHN.8231",50391
"CHN.8232",50391
"CHN.8233",50391
"CHN.8234",50391
"CHN.8235",50391
"CHN.8236",50391
"CHN.8237",50391
"CHN.8238",50391
