"cell","IPCC","IPCC_reduced"
"AUS.53853","tropical_dry","tropical_dry"
"AUS.53854","tropical_dry","tropical_dry"
"AUS.53855","tropical_dry","tropical_dry"
"AUS.53856","tropical_dry","tropical_dry"
"AUS.53857","tropical_dry","tropical_dry"
"AUS.53858","tropical_dry","tropical_dry"
"AUS.53859","tropical_dry","tropical_dry"
"AUS.53860","tropical_dry","tropical_dry"
"AUS.53861","tropical_dry","tropical_dry"
"AUS.53862","tropical_dry","tropical_dry"
"AUS.53863","tropical_dry","tropical_dry"
"AUS.53864","tropical_dry","tropical_dry"
"AUS.53865","tropical_dry","tropical_dry"
"AUS.53866","tropical_dry","tropical_dry"
"AUS.53867","tropical_dry","tropical_dry"
"AUS.53868","tropical_dry","tropical_dry"
"AUS.53869","tropical_dry","tropical_dry"
"AUS.53870","tropical_dry","tropical_dry"
"AUS.53871","tropical_dry","tropical_dry"
"AUS.53872","tropical_dry","tropical_dry"
"AUS.53873","tropical_dry","tropical_dry"
"AUS.53874","tropical_dry","tropical_dry"
"AUS.53875","tropical_dry","tropical_dry"
"AUS.53876","tropical_dry","tropical_dry"
"AUS.53877","tropical_dry","tropical_dry"
"AUS.53878","tropical_dry","tropical_dry"
"AUS.53879","tropical_dry","tropical_dry"
"AUS.53880","tropical_dry","tropical_dry"
"AUS.53881","tropical_dry","tropical_dry"
"AUS.53882","tropical_dry","tropical_dry"
"AUS.53883","tropical_dry","tropical_dry"
"AUS.53884","tropical_dry","tropical_dry"
"AUS.53885","tropical_dry","tropical_dry"
"AUS.53886","tropical_dry","tropical_dry"
"AUS.53887","tropical_moist","tropical_moist"
"AUS.53888","tropical_moist","tropical_moist"
"AUS.53889","tropical_moist","tropical_moist"
"AUS.53890","tropical_moist","tropical_moist"
"AUS.53891","tropical_moist","tropical_moist"
"AUS.53894","warm_temperate_dry","temperate_dry"
"AUS.53895","tropical_dry","tropical_dry"
"AUS.53896","tropical_dry","tropical_dry"
"AUS.53897","tropical_dry","tropical_dry"
"AUS.53898","tropical_dry","tropical_dry"
"AUS.53899","tropical_dry","tropical_dry"
"AUS.53900","tropical_dry","tropical_dry"
"AUS.53901","tropical_dry","tropical_dry"
"AUS.53902","tropical_dry","tropical_dry"
"AUS.53903","tropical_dry","tropical_dry"
"AUS.53904","tropical_dry","tropical_dry"
"AUS.53905","tropical_dry","tropical_dry"
"AUS.53906","tropical_dry","tropical_dry"
"AUS.53907","tropical_dry","tropical_dry"
"AUS.53908","tropical_dry","tropical_dry"
"AUS.53909","tropical_dry","tropical_dry"
"AUS.53910","tropical_dry","tropical_dry"
"AUS.53911","tropical_dry","tropical_dry"
"AUS.53912","tropical_dry","tropical_dry"
"AUS.53913","tropical_dry","tropical_dry"
"AUS.53914","tropical_dry","tropical_dry"
"AUS.53915","tropical_dry","tropical_dry"
"AUS.53916","tropical_dry","tropical_dry"
"AUS.53917","tropical_dry","tropical_dry"
"AUS.53918","tropical_dry","tropical_dry"
"AUS.53919","tropical_dry","tropical_dry"
"AUS.53920","tropical_dry","tropical_dry"
"AUS.53921","tropical_dry","tropical_dry"
"AUS.53922","tropical_dry","tropical_dry"
"AUS.53923","tropical_dry","tropical_dry"
"AUS.53924","tropical_dry","tropical_dry"
"AUS.53925","tropical_dry","tropical_dry"
"AUS.53926","tropical_dry","tropical_dry"
"AUS.53927","tropical_dry","tropical_dry"
"AUS.53928","tropical_dry","tropical_dry"
"AUS.53929","tropical_dry","tropical_dry"
"AUS.53930","tropical_moist","tropical_moist"
"AUS.53931","tropical_moist","tropical_moist"
"AUS.53932","tropical_moist","tropical_moist"
"AUS.53933","tropical_moist","tropical_moist"
"AUS.53934","tropical_moist","tropical_moist"
"AUS.53941","warm_temperate_dry","temperate_dry"
"AUS.53942","tropical_dry","tropical_dry"
"AUS.53943","tropical_dry","tropical_dry"
"AUS.53944","tropical_dry","tropical_dry"
"AUS.53945","tropical_dry","tropical_dry"
"AUS.53946","tropical_dry","tropical_dry"
"AUS.53947","tropical_dry","tropical_dry"
"AUS.53948","tropical_dry","tropical_dry"
"AUS.53949","tropical_dry","tropical_dry"
"AUS.53950","tropical_dry","tropical_dry"
"AUS.53951","tropical_dry","tropical_dry"
"AUS.53952","tropical_dry","tropical_dry"
"AUS.53953","tropical_dry","tropical_dry"
"AUS.53954","tropical_dry","tropical_dry"
"AUS.53955","tropical_dry","tropical_dry"
"AUS.53956","tropical_dry","tropical_dry"
"AUS.53957","tropical_dry","tropical_dry"
"AUS.53958","tropical_dry","tropical_dry"
"AUS.53959","tropical_dry","tropical_dry"
"AUS.53960","tropical_dry","tropical_dry"
"AUS.53961","tropical_dry","tropical_dry"
"AUS.53962","tropical_dry","tropical_dry"
"AUS.53963","tropical_dry","tropical_dry"
"AUS.53964","tropical_dry","tropical_dry"
"AUS.53965","tropical_dry","tropical_dry"
"AUS.53966","tropical_dry","tropical_dry"
"AUS.53967","tropical_dry","tropical_dry"
"AUS.53968","tropical_dry","tropical_dry"
"AUS.53969","tropical_dry","tropical_dry"
"AUS.53970","tropical_dry","tropical_dry"
"AUS.53971","tropical_dry","tropical_dry"
"AUS.53972","tropical_dry","tropical_dry"
"AUS.53973","tropical_dry","tropical_dry"
"AUS.53974","tropical_dry","tropical_dry"
"AUS.53975","tropical_dry","tropical_dry"
"AUS.53976","tropical_dry","tropical_dry"
"AUS.53977","tropical_moist","tropical_moist"
"AUS.53978","tropical_moist","tropical_moist"
"AUS.53979","tropical_moist","tropical_moist"
"AUS.53980","tropical_moist","tropical_moist"
"AUS.53981","tropical_moist","tropical_moist"
"AUS.53986","warm_temperate_dry","temperate_dry"
"AUS.53987","warm_temperate_dry","temperate_dry"
"AUS.53988","tropical_dry","tropical_dry"
"AUS.53989","tropical_dry","tropical_dry"
"AUS.53990","tropical_dry","tropical_dry"
"AUS.53991","tropical_dry","tropical_dry"
"AUS.53992","tropical_dry","tropical_dry"
"AUS.53993","tropical_dry","tropical_dry"
"AUS.53994","tropical_dry","tropical_dry"
"AUS.53995","tropical_dry","tropical_dry"
"AUS.53996","tropical_dry","tropical_dry"
"AUS.53997","tropical_dry","tropical_dry"
"AUS.53998","tropical_dry","tropical_dry"
"AUS.53999","tropical_dry","tropical_dry"
"AUS.54000","tropical_dry","tropical_dry"
"AUS.54001","tropical_dry","tropical_dry"
"AUS.54002","tropical_dry","tropical_dry"
"AUS.54003","tropical_dry","tropical_dry"
"AUS.54004","tropical_dry","tropical_dry"
"AUS.54005","tropical_dry","tropical_dry"
"AUS.54006","tropical_dry","tropical_dry"
"AUS.54007","tropical_dry","tropical_dry"
"AUS.54008","tropical_dry","tropical_dry"
"AUS.54009","tropical_dry","tropical_dry"
"AUS.54010","tropical_dry","tropical_dry"
"AUS.54011","tropical_dry","tropical_dry"
"AUS.54012","tropical_dry","tropical_dry"
"AUS.54013","tropical_dry","tropical_dry"
"AUS.54014","tropical_dry","tropical_dry"
"AUS.54015","tropical_dry","tropical_dry"
"AUS.54016","tropical_dry","tropical_dry"
"AUS.54017","tropical_dry","tropical_dry"
"AUS.54018","tropical_dry","tropical_dry"
"AUS.54019","tropical_dry","tropical_dry"
"AUS.54020","tropical_dry","tropical_dry"
"AUS.54021","tropical_dry","tropical_dry"
"AUS.54022","tropical_dry","tropical_dry"
"AUS.54023","tropical_moist","tropical_moist"
"AUS.54024","tropical_moist","tropical_moist"
"AUS.54025","tropical_moist","tropical_moist"
"AUS.54026","tropical_moist","tropical_moist"
"AUS.54031","warm_temperate_dry","temperate_dry"
"AUS.54032","warm_temperate_dry","temperate_dry"
"AUS.54033","warm_temperate_dry","temperate_dry"
"AUS.54034","tropical_dry","tropical_dry"
"AUS.54035","tropical_dry","tropical_dry"
"AUS.54036","tropical_dry","tropical_dry"
"AUS.54037","tropical_dry","tropical_dry"
"AUS.54038","tropical_dry","tropical_dry"
"AUS.54039","tropical_dry","tropical_dry"
"AUS.54040","tropical_dry","tropical_dry"
"AUS.54041","tropical_dry","tropical_dry"
"AUS.54042","tropical_dry","tropical_dry"
"AUS.54043","tropical_dry","tropical_dry"
"AUS.54044","tropical_dry","tropical_dry"
"AUS.54045","tropical_dry","tropical_dry"
"AUS.54046","tropical_dry","tropical_dry"
"AUS.54047","tropical_dry","tropical_dry"
"AUS.54048","tropical_dry","tropical_dry"
"AUS.54049","tropical_dry","tropical_dry"
"AUS.54050","tropical_dry","tropical_dry"
"AUS.54051","tropical_dry","tropical_dry"
"AUS.54052","tropical_dry","tropical_dry"
"AUS.54053","tropical_dry","tropical_dry"
"AUS.54054","tropical_dry","tropical_dry"
"AUS.54055","tropical_dry","tropical_dry"
"AUS.54056","tropical_dry","tropical_dry"
"AUS.54057","tropical_dry","tropical_dry"
"AUS.54058","tropical_dry","tropical_dry"
"AUS.54059","tropical_dry","tropical_dry"
"AUS.54060","tropical_dry","tropical_dry"
"AUS.54061","tropical_dry","tropical_dry"
"AUS.54062","tropical_dry","tropical_dry"
"AUS.54063","tropical_dry","tropical_dry"
"AUS.54064","tropical_dry","tropical_dry"
"AUS.54065","tropical_dry","tropical_dry"
"AUS.54066","tropical_dry","tropical_dry"
"AUS.54067","tropical_dry","tropical_dry"
"AUS.54068","tropical_dry","tropical_dry"
"AUS.54069","tropical_moist","tropical_moist"
"AUS.54070","tropical_moist","tropical_moist"
"AUS.54071","tropical_moist","tropical_moist"
"AUS.54072","tropical_moist","tropical_moist"
"AUS.54077","warm_temperate_dry","temperate_dry"
"AUS.54078","warm_temperate_dry","temperate_dry"
"AUS.54079","warm_temperate_dry","temperate_dry"
"AUS.54080","tropical_dry","tropical_dry"
"AUS.54081","tropical_dry","tropical_dry"
"AUS.54082","tropical_dry","tropical_dry"
"AUS.54083","tropical_dry","tropical_dry"
"AUS.54084","tropical_dry","tropical_dry"
"AUS.54085","tropical_dry","tropical_dry"
"AUS.54086","tropical_dry","tropical_dry"
"AUS.54087","tropical_dry","tropical_dry"
"AUS.54088","tropical_dry","tropical_dry"
"AUS.54089","tropical_dry","tropical_dry"
"AUS.54090","tropical_dry","tropical_dry"
"AUS.54091","tropical_dry","tropical_dry"
"AUS.54092","tropical_dry","tropical_dry"
"AUS.54093","tropical_dry","tropical_dry"
"AUS.54094","tropical_dry","tropical_dry"
"AUS.54095","tropical_dry","tropical_dry"
"AUS.54096","tropical_dry","tropical_dry"
"AUS.54097","tropical_dry","tropical_dry"
"AUS.54098","tropical_dry","tropical_dry"
"AUS.54099","tropical_dry","tropical_dry"
"AUS.54100","tropical_dry","tropical_dry"
"AUS.54101","tropical_dry","tropical_dry"
"AUS.54102","tropical_dry","tropical_dry"
"AUS.54103","tropical_dry","tropical_dry"
"AUS.54104","tropical_dry","tropical_dry"
"AUS.54105","tropical_dry","tropical_dry"
"AUS.54106","tropical_dry","tropical_dry"
"AUS.54107","tropical_dry","tropical_dry"
"AUS.54108","tropical_dry","tropical_dry"
"AUS.54109","tropical_dry","tropical_dry"
"AUS.54110","tropical_dry","tropical_dry"
"AUS.54111","tropical_dry","tropical_dry"
"AUS.54112","tropical_dry","tropical_dry"
"AUS.54113","tropical_dry","tropical_dry"
"AUS.54114","tropical_dry","tropical_dry"
"AUS.54115","tropical_dry","tropical_dry"
"AUS.54116","tropical_moist","tropical_moist"
"AUS.54117","tropical_moist","tropical_moist"
"AUS.54118","tropical_moist","tropical_moist"
"AUS.54119","tropical_moist","tropical_moist"
"AUS.54122","warm_temperate_dry","temperate_dry"
"AUS.54123","warm_temperate_dry","temperate_dry"
"AUS.54124","warm_temperate_dry","temperate_dry"
"AUS.54125","warm_temperate_dry","temperate_dry"
"AUS.54126","warm_temperate_dry","temperate_dry"
"AUS.54127","tropical_dry","tropical_dry"
"AUS.54128","tropical_dry","tropical_dry"
"AUS.54129","tropical_dry","tropical_dry"
"AUS.54130","tropical_dry","tropical_dry"
"AUS.54131","tropical_dry","tropical_dry"
"AUS.54132","tropical_dry","tropical_dry"
"AUS.54133","tropical_dry","tropical_dry"
"AUS.54134","tropical_dry","tropical_dry"
"AUS.54135","tropical_dry","tropical_dry"
"AUS.54136","tropical_dry","tropical_dry"
"AUS.54137","tropical_dry","tropical_dry"
"AUS.54138","tropical_dry","tropical_dry"
"AUS.54139","tropical_dry","tropical_dry"
"AUS.54140","tropical_dry","tropical_dry"
"AUS.54141","tropical_dry","tropical_dry"
"AUS.54142","tropical_dry","tropical_dry"
"AUS.54143","tropical_dry","tropical_dry"
"AUS.54144","tropical_dry","tropical_dry"
"AUS.54145","tropical_dry","tropical_dry"
"AUS.54146","tropical_dry","tropical_dry"
"AUS.54147","tropical_dry","tropical_dry"
"AUS.54148","tropical_dry","tropical_dry"
"AUS.54149","tropical_dry","tropical_dry"
"AUS.54150","tropical_dry","tropical_dry"
"AUS.54151","tropical_dry","tropical_dry"
"AUS.54152","tropical_dry","tropical_dry"
"AUS.54153","tropical_dry","tropical_dry"
"AUS.54154","tropical_dry","tropical_dry"
"AUS.54155","tropical_dry","tropical_dry"
"AUS.54156","tropical_dry","tropical_dry"
"AUS.54157","tropical_dry","tropical_dry"
"AUS.54158","tropical_dry","tropical_dry"
"AUS.54159","tropical_dry","tropical_dry"
"AUS.54160","tropical_dry","tropical_dry"
"AUS.54161","tropical_dry","tropical_dry"
"AUS.54162","tropical_dry","tropical_dry"
"AUS.54163","tropical_moist","tropical_moist"
"AUS.54164","tropical_moist","tropical_moist"
"AUS.54165","tropical_moist","tropical_moist"
"AUS.54166","tropical_moist","tropical_moist"
"AUS.54171","warm_temperate_dry","temperate_dry"
"AUS.54172","warm_temperate_dry","temperate_dry"
"AUS.54173","warm_temperate_dry","temperate_dry"
"AUS.54174","warm_temperate_dry","temperate_dry"
"AUS.54175","warm_temperate_dry","temperate_dry"
"AUS.54176","warm_temperate_dry","temperate_dry"
"AUS.54177","tropical_dry","tropical_dry"
"AUS.54178","tropical_dry","tropical_dry"
"AUS.54179","tropical_dry","tropical_dry"
"AUS.54180","tropical_dry","tropical_dry"
"AUS.54181","tropical_dry","tropical_dry"
"AUS.54182","tropical_dry","tropical_dry"
"AUS.54183","tropical_dry","tropical_dry"
"AUS.54184","tropical_dry","tropical_dry"
"AUS.54185","tropical_dry","tropical_dry"
"AUS.54186","tropical_dry","tropical_dry"
"AUS.54187","tropical_dry","tropical_dry"
"AUS.54188","tropical_dry","tropical_dry"
"AUS.54189","tropical_dry","tropical_dry"
"AUS.54190","tropical_dry","tropical_dry"
"AUS.54191","tropical_dry","tropical_dry"
"AUS.54192","tropical_dry","tropical_dry"
"AUS.54193","tropical_dry","tropical_dry"
"AUS.54194","tropical_dry","tropical_dry"
"AUS.54195","tropical_dry","tropical_dry"
"AUS.54196","tropical_dry","tropical_dry"
"AUS.54197","tropical_dry","tropical_dry"
"AUS.54198","tropical_dry","tropical_dry"
"AUS.54199","tropical_dry","tropical_dry"
"AUS.54200","tropical_dry","tropical_dry"
"AUS.54201","tropical_dry","tropical_dry"
"AUS.54202","tropical_dry","tropical_dry"
"AUS.54203","tropical_dry","tropical_dry"
"AUS.54204","tropical_dry","tropical_dry"
"AUS.54205","tropical_dry","tropical_dry"
"AUS.54206","tropical_dry","tropical_dry"
"AUS.54207","tropical_dry","tropical_dry"
"AUS.54208","tropical_dry","tropical_dry"
"AUS.54209","tropical_dry","tropical_dry"
"AUS.54210","tropical_dry","tropical_dry"
"AUS.54211","tropical_moist","tropical_moist"
"AUS.54212","tropical_moist","tropical_moist"
"AUS.54213","tropical_moist","tropical_moist"
"AUS.54214","tropical_moist","tropical_moist"
"AUS.54215","tropical_moist","tropical_moist"
"AUS.54220","warm_temperate_dry","temperate_dry"
"AUS.54221","warm_temperate_dry","temperate_dry"
"AUS.54222","warm_temperate_dry","temperate_dry"
"AUS.54223","warm_temperate_dry","temperate_dry"
"AUS.54224","tropical_dry","tropical_dry"
"AUS.54225","tropical_dry","tropical_dry"
"AUS.54226","tropical_dry","tropical_dry"
"AUS.54227","tropical_dry","tropical_dry"
"AUS.54228","tropical_dry","tropical_dry"
"AUS.54229","tropical_dry","tropical_dry"
"AUS.54230","tropical_dry","tropical_dry"
"AUS.54231","tropical_dry","tropical_dry"
"AUS.54232","tropical_dry","tropical_dry"
"AUS.54233","tropical_dry","tropical_dry"
"AUS.54234","tropical_dry","tropical_dry"
"AUS.54235","tropical_dry","tropical_dry"
"AUS.54236","tropical_dry","tropical_dry"
"AUS.54237","tropical_dry","tropical_dry"
"AUS.54238","tropical_dry","tropical_dry"
"AUS.54239","tropical_dry","tropical_dry"
"AUS.54240","tropical_dry","tropical_dry"
"AUS.54241","tropical_dry","tropical_dry"
"AUS.54242","tropical_dry","tropical_dry"
"AUS.54243","tropical_dry","tropical_dry"
"AUS.54244","tropical_dry","tropical_dry"
"AUS.54245","tropical_dry","tropical_dry"
"AUS.54246","tropical_dry","tropical_dry"
"AUS.54247","tropical_dry","tropical_dry"
"AUS.54248","tropical_dry","tropical_dry"
"AUS.54249","tropical_dry","tropical_dry"
"AUS.54250","tropical_dry","tropical_dry"
"AUS.54251","tropical_dry","tropical_dry"
"AUS.54252","tropical_dry","tropical_dry"
"AUS.54253","tropical_dry","tropical_dry"
"AUS.54254","tropical_dry","tropical_dry"
"AUS.54255","tropical_dry","tropical_dry"
"AUS.54256","tropical_dry","tropical_dry"
"AUS.54257","tropical_dry","tropical_dry"
"AUS.54258","tropical_moist","tropical_moist"
"AUS.54259","tropical_moist","tropical_moist"
"AUS.54260","tropical_moist","tropical_moist"
"AUS.54266","warm_temperate_dry","temperate_dry"
"AUS.54267","warm_temperate_dry","temperate_dry"
"AUS.54268","warm_temperate_dry","temperate_dry"
"AUS.54269","warm_temperate_dry","temperate_dry"
"AUS.54270","tropical_dry","tropical_dry"
"AUS.54271","tropical_dry","tropical_dry"
"AUS.54272","tropical_dry","tropical_dry"
"AUS.54273","tropical_dry","tropical_dry"
"AUS.54274","tropical_dry","tropical_dry"
"AUS.54275","tropical_dry","tropical_dry"
"AUS.54276","tropical_dry","tropical_dry"
"AUS.54277","tropical_dry","tropical_dry"
"AUS.54278","tropical_dry","tropical_dry"
"AUS.54279","tropical_dry","tropical_dry"
"AUS.54280","tropical_dry","tropical_dry"
"AUS.54281","tropical_dry","tropical_dry"
"AUS.54282","tropical_dry","tropical_dry"
"AUS.54283","tropical_dry","tropical_dry"
"AUS.54284","tropical_dry","tropical_dry"
"AUS.54285","tropical_dry","tropical_dry"
"AUS.54286","tropical_dry","tropical_dry"
"AUS.54287","tropical_dry","tropical_dry"
"AUS.54288","tropical_dry","tropical_dry"
"AUS.54289","tropical_dry","tropical_dry"
"AUS.54290","tropical_dry","tropical_dry"
"AUS.54291","tropical_dry","tropical_dry"
"AUS.54292","tropical_dry","tropical_dry"
"AUS.54293","tropical_dry","tropical_dry"
"AUS.54294","tropical_dry","tropical_dry"
"AUS.54295","tropical_dry","tropical_dry"
"AUS.54296","tropical_dry","tropical_dry"
"AUS.54297","tropical_dry","tropical_dry"
"AUS.54298","tropical_dry","tropical_dry"
"AUS.54299","tropical_dry","tropical_dry"
"AUS.54300","tropical_dry","tropical_dry"
"AUS.54301","tropical_dry","tropical_dry"
"AUS.54302","tropical_dry","tropical_dry"
"AUS.54303","tropical_dry","tropical_dry"
"AUS.54304","tropical_moist","tropical_moist"
