EDGEitems;iea_product;iea_flows;REMINDitems_in;REMINDitems_out;REMINDitems_tech;Weight;Comment
;GEOTHERM;DISTLOSS;sehe;feheg;tdheg;-1;
;HEAT;AGRICULT;sehe;fehei;tdhes;1;
;HEAT;COMMPUB;sehe;feheb;tdhes;1;
;HEAT;EBLASTFUR;sehe;fehei;tdhes;-1;
;HEAT;ECOKEOVS;sehe;fehei;tdhes;-1;
;HEAT;FISHING;sehe;fehei;tdhes;1;
;HEAT;NONENUSE;sehe;fehei;tdhes;1;
;HEAT;ONONSPEC;sehe;feheb;tdhes;1;
;HEAT;RESIDENT;sehe;feheb;tdhes;1;
;HEAT;TBLASTFUR;sehe;fehei;tdhes;-1;
;HEAT;TCOKEOVS;sehe;fehei;tdhes;-1;
;HEAT;TOTIND;sehe;fehei;tdhes;1;
;SOLARTH;AGRICULT;sehe;fehes;tdhes;1;
;SOLARTH;COMMPUB;sehe;fehes;tdhes;1;
;SOLARTH;EBLASTFUR;sehe;fehes;tdhes;-1;
;SOLARTH;ECOKEOVS;sehe;fehes;tdhes;-1;
;SOLARTH;FISHING;sehe;fehes;tdhes;1;
;SOLARTH;NONENUSE;sehe;fehes;tdhes;1;
;SOLARTH;ONONSPEC;sehe;fehes;tdhes;1;
;SOLARTH;RESIDENT;sehe;fehes;tdhes;1;
;SOLARTH;TBLASTFUR;sehe;fehes;tdhes;-1;
;SOLARTH;TCOKEOVS;sehe;fehes;tdhes;-1;
;SOLARTH;TOTIND;sehe;fehes;tdhes;1;
;SOLARTH;DISTLOSS;sehe;fehes;tdhes;-1;
;HEAT;DISTLOSS;sehe;fehe;d_fehe;-1;
;HEAT;ENONSPEC;sehe;fehe;d_fehe;-1;
;ADDITIVE;COMMPUB;seliq;fehob;tdhob;1;
;ADDITIVE;ONONSPEC;seliq;fehob;tdhob;1;
;ADDITIVE;RESIDENT;seliq;fehob;tdhob;1;
;ADDITIVE;NEOTHER;seliq;fehob;tdhob;1;
;AVGAS;COMMPUB;seliq;fehob;tdhob;1;
;AVGAS;ONONSPEC;seliq;fehob;tdhob;1;
;AVGAS;RESIDENT;seliq;fehob;tdhob;1;
;AVGAS;NEOTHER;seliq;fehob;tdhob;1;
;BIODIESEL;COMMPUB;seliq;fehob;tdhob;1;
;BIODIESEL;ONONSPEC;seliq;fehob;tdhob;1;
;BIODIESEL;RESIDENT;seliq;fehob;tdhob;1;
;BIODIESEL;NEOTHER;seliq;fehob;tdhob;1;
;BIOGASOL;COMMPUB;seliq;fehob;tdhob;1;
;BIOGASOL;ONONSPEC;seliq;fehob;tdhob;1;
;BIOGASOL;RESIDENT;seliq;fehob;tdhob;1;
;BIOGASOL;NEOTHER;seliq;fehob;tdhob;1;
;BITUMEN;COMMPUB;seliq;fehob;tdhob;1;
;BITUMEN;ONONSPEC;seliq;fehob;tdhob;1;
;BITUMEN;RESIDENT;seliq;fehob;tdhob;1;
;BITUMEN;NEOTHER;seliq;fehob;tdhob;1;
;COALTAR;COMMPUB;seliq;fehob;tdhob;1;
;COALTAR;ONONSPEC;seliq;fehob;tdhob;1;
;COALTAR;RESIDENT;seliq;fehob;tdhob;1;
;COALTAR;NEOTHER;seliq;fehob;tdhob;1;
;CRNGFEED;COMMPUB;seliq;fehob;tdhob;1;
;CRNGFEED;ONONSPEC;seliq;fehob;tdhob;1;
;CRNGFEED;RESIDENT;seliq;fehob;tdhob;1;
;CRNGFEED;NEOTHER;seliq;fehob;tdhob;1;
;CRUDEOIL;COMMPUB;seliq;fehob;tdhob;1;
;CRUDEOIL;ONONSPEC;seliq;fehob;tdhob;1;
;CRUDEOIL;RESIDENT;seliq;fehob;tdhob;1;
;CRUDEOIL;NEOTHER;seliq;fehob;tdhob;1;
;JETGAS;COMMPUB;seliq;fehob;tdhob;1;
;JETGAS;ONONSPEC;seliq;fehob;tdhob;1;
;JETGAS;RESIDENT;seliq;fehob;tdhob;1;
;JETGAS;NEOTHER;seliq;fehob;tdhob;1;
;LPG;COMMPUB;seliq;fehob;tdhob;1;
;LPG;ONONSPEC;seliq;fehob;tdhob;1;
;LPG;RESIDENT;seliq;fehob;tdhob;1;
;LPG;DISTLOSS;seliq;fehob;tdhob;-1;
;LPG;NEOTHER;seliq;fehob;tdhob;1;
;LUBRIC;COMMPUB;seliq;fehob;tdhob;1;
;LUBRIC;ONONSPEC;seliq;fehob;tdhob;1;
;LUBRIC;RESIDENT;seliq;fehob;tdhob;1;
;LUBRIC;NEOTHER;seliq;fehob;tdhob;1;
;NAPHTHA;COMMPUB;seliq;fehob;tdhob;1;
;NAPHTHA;ONONSPEC;seliq;fehob;tdhob;1;
;NAPHTHA;RESIDENT;seliq;fehob;tdhob;1;
;NAPHTHA;NEOTHER;seliq;fehob;tdhob;1;
;NGL;COMMPUB;seliq;fehob;tdhob;1;
;NGL;ONONSPEC;seliq;fehob;tdhob;1;
;NGL;RESIDENT;seliq;fehob;tdhob;1;
;NGL;NEOTHER;seliq;fehob;tdhob;1;
;NONBIODIES;COMMPUB;seliq;fehob;tdhob;1;
;NONBIODIES;ONONSPEC;seliq;fehob;tdhob;1;
;NONBIODIES;RESIDENT;seliq;fehob;tdhob;1;
;NONBIODIES;NEOTHER;seliq;fehob;tdhob;1;
;NONBIOGASO;COMMPUB;seliq;fehob;tdhob;1;
;NONBIOGASO;ONONSPEC;seliq;fehob;tdhob;1;
;NONBIOGASO;RESIDENT;seliq;fehob;tdhob;1;
;NONBIOGASO;NEOTHER;seliq;fehob;tdhob;1;
;NONBIOJETK;COMMPUB;seliq;fehob;tdhob;1;
;NONBIOJETK;ONONSPEC;seliq;fehob;tdhob;1;
;NONBIOJETK;RESIDENT;seliq;fehob;tdhob;1;
;NONBIOJETK;NEOTHER;seliq;fehob;tdhob;1;
;NONCRUDE;COMMPUB;seliq;fehob;tdhob;1;
;NONCRUDE;ONONSPEC;seliq;fehob;tdhob;1;
;NONCRUDE;RESIDENT;seliq;fehob;tdhob;1;
;NONCRUDE;NEOTHER;seliq;fehob;tdhob;1;
;OBIOLIQ;COMMPUB;seliq;fehob;tdhob;1;
;OBIOLIQ;ONONSPEC;seliq;fehob;tdhob;1;
;OBIOLIQ;RESIDENT;seliq;fehob;tdhob;1;
;OBIOLIQ;NEOTHER;seliq;fehob;tdhob;1;
;ONONSPEC;COMMPUB;seliq;fehob;tdhob;1;
;ONONSPEC;ONONSPEC;seliq;fehob;tdhob;1;
;ONONSPEC;RESIDENT;seliq;fehob;tdhob;1;
;ONONSPEC;NEOTHER;seliq;fehob;tdhob;1;
;OTHKERO;COMMPUB;seliq;fehob;tdhob;1;
;OTHKERO;ONONSPEC;seliq;fehob;tdhob;1;
;OTHKERO;RESIDENT;seliq;fehob;tdhob;1;
;OTHKERO;DISTLOSS;seliq;fehob;tdhob;-1;
;OTHKERO;NEOTHER;seliq;fehob;tdhob;1;
;PARWAX;COMMPUB;seliq;fehob;tdhob;1;
;PARWAX;ONONSPEC;seliq;fehob;tdhob;1;
;PARWAX;RESIDENT;seliq;fehob;tdhob;1;
;PARWAX;NEOTHER;seliq;fehob;tdhob;1;
;REFFEEDS;COMMPUB;seliq;fehob;tdhob;1;
;REFFEEDS;ONONSPEC;seliq;fehob;tdhob;1;
;REFFEEDS;RESIDENT;seliq;fehob;tdhob;1;
;REFFEEDS;NEOTHER;seliq;fehob;tdhob;1;
;REFINGAS;COMMPUB;seliq;fehob;tdhob;1;
;REFINGAS;ONONSPEC;seliq;fehob;tdhob;1;
;REFINGAS;RESIDENT;seliq;fehob;tdhob;1;
;REFINGAS;NEOTHER;seliq;fehob;tdhob;1;
;RESFUEL;COMMPUB;seliq;fehob;tdhob;1;
;RESFUEL;ONONSPEC;seliq;fehob;tdhob;1;
;RESFUEL;RESIDENT;seliq;fehob;tdhob;1;
;RESFUEL;NEOTHER;seliq;fehob;tdhob;1;
;WHITESP;COMMPUB;seliq;fehob;tdhob;1;
;WHITESP;ONONSPEC;seliq;fehob;tdhob;1;
;WHITESP;RESIDENT;seliq;fehob;tdhob;1;
;WHITESP;NEOTHER;seliq;fehob;tdhob;1;
;ADDITIVE;AGRICULT;seliq;fehoi;tdhoi;1;
;ADDITIVE;FISHING;seliq;fehoi;tdhoi;1;
;ADDITIVE;NONENUSE;seliq;fehoi;tdhoi;0;
;ADDITIVE;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;ADDITIVE;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;ADDITIVE;TOTIND;seliq;fehoi;tdhoi;1;
;ADDITIVE;DISTLOSS;seliq;fehoi;tdhoi;0;
;ADDITIVE;NEINTREN;seliq;fehoi;tdhoi;1;
;AVGAS;NEINTREN;seliq;fehoi;tdhoi;1;
;AVGAS;AGRICULT;seliq;fehoi;tdhoi;1;
;AVGAS;FISHING;seliq;fehoi;tdhoi;1;
;AVGAS;NONENUSE;seliq;fehoi;tdhoi;0;
;AVGAS;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;AVGAS;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;AVGAS;TOTIND;seliq;fehoi;tdhoi;1;
;AVGAS;DISTLOSS;seliq;fehoi;tdhoi;0;
;BIODIESEL;NEINTREN;seliq;fehoi;tdhoi;1;
;BIODIESEL;AGRICULT;seliq;fehoi;tdhoi;1;
;BIODIESEL;FISHING;seliq;fehoi;tdhoi;1;
;BIODIESEL;NONENUSE;seliq;fehoi;tdhoi;0;
;BIODIESEL;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;BIODIESEL;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;BIODIESEL;TOTIND;seliq;fehoi;tdhoi;1;
;BIODIESEL;DISTLOSS;seliq;fehoi;tdhoi;0;
;BIOGASOL;NEINTREN;seliq;fehoi;tdhoi;1;
;BIOGASOL;AGRICULT;seliq;fehoi;tdhoi;1;
;BIOGASOL;FISHING;seliq;fehoi;tdhoi;1;
;BIOGASOL;NONENUSE;seliq;fehoi;tdhoi;0;
;BIOGASOL;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;BIOGASOL;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;BIOGASOL;TOTIND;seliq;fehoi;tdhoi;1;
;BIOGASOL;DISTLOSS;seliq;fehoi;tdhoi;0;
;BITUMEN;NEINTREN;seliq;fehoi;tdhoi;1;
;BITUMEN;AGRICULT;seliq;fehoi;tdhoi;1;
;BITUMEN;FISHING;seliq;fehoi;tdhoi;1;
;BITUMEN;NONENUSE;seliq;fehoi;tdhoi;0;
;BITUMEN;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;BITUMEN;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;BITUMEN;TOTIND;seliq;fehoi;tdhoi;1;
;BITUMEN;DISTLOSS;seliq;fehoi;tdhoi;-1;
;COALTAR;NEINTREN;seliq;fehoi;tdhoi;1;
;COALTAR;AGRICULT;seliq;fehoi;tdhoi;1;
;COALTAR;FISHING;seliq;fehoi;tdhoi;1;
;COALTAR;NONENUSE;seliq;fehoi;tdhoi;0;
;COALTAR;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;COALTAR;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;COALTAR;TOTIND;seliq;fehoi;tdhoi;1;
;COALTAR;DISTLOSS;seliq;fehoi;tdhoi;-1;
;CRNGFEED;NEINTREN;seliq;fehoi;tdhoi;1;
;CRNGFEED;AGRICULT;seliq;fehoi;tdhoi;1;
;CRNGFEED;FISHING;seliq;fehoi;tdhoi;1;
;CRNGFEED;NONENUSE;seliq;fehoi;tdhoi;0;
;CRNGFEED;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;CRNGFEED;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;CRNGFEED;TOTIND;seliq;fehoi;tdhoi;1;
;CRNGFEED;DISTLOSS;seliq;fehoi;tdhoi;0;
;CRUDEOIL;NEINTREN;seliq;fehoi;tdhoi;1;
;CRUDEOIL;AGRICULT;seliq;fehoi;tdhoi;1;
;CRUDEOIL;FISHING;seliq;fehoi;tdhoi;1;
;CRUDEOIL;NONENUSE;seliq;fehoi;tdhoi;0;
;CRUDEOIL;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;CRUDEOIL;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;CRUDEOIL;TOTIND;seliq;fehoi;tdhoi;1;
;CRUDEOIL;DISTLOSS;seliq;fehoi;tdhoi;-1;
;JETGAS;NEINTREN;seliq;fehoi;tdhoi;1;
;JETGAS;AGRICULT;seliq;fehoi;tdhoi;1;
;JETGAS;FISHING;seliq;fehoi;tdhoi;1;
;JETGAS;NONENUSE;seliq;fehoi;tdhoi;0;
;JETGAS;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;JETGAS;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;JETGAS;TOTIND;seliq;fehoi;tdhoi;1;
;JETGAS;DISTLOSS;seliq;fehoi;tdhoi;0;
;LPG;NEINTREN;seliq;fehoi;tdhoi;1;
;LPG;AGRICULT;seliq;fehoi;tdhoi;1;
;LPG;FISHING;seliq;fehoi;tdhoi;1;
;LPG;NONENUSE;seliq;fehoi;tdhoi;0;
;LPG;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;LPG;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;LPG;TOTIND;seliq;fehoi;tdhoi;1;
;LUBRIC;NEINTREN;seliq;fehoi;tdhoi;1;
;LUBRIC;AGRICULT;seliq;fehoi;tdhoi;1;
;LUBRIC;FISHING;seliq;fehoi;tdhoi;1;
;LUBRIC;NONENUSE;seliq;fehoi;tdhoi;0;
;LUBRIC;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;LUBRIC;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;LUBRIC;TOTIND;seliq;fehoi;tdhoi;1;
;LUBRIC;DISTLOSS;seliq;fehoi;tdhoi;-1;
;NAPHTHA;NEINTREN;seliq;fehoi;tdhoi;1;
;NAPHTHA;AGRICULT;seliq;fehoi;tdhoi;1;
;NAPHTHA;FISHING;seliq;fehoi;tdhoi;1;
;NAPHTHA;NONENUSE;seliq;fehoi;tdhoi;0;
;NAPHTHA;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NAPHTHA;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NAPHTHA;TOTIND;seliq;fehoi;tdhoi;1;
;NAPHTHA;DISTLOSS;seliq;fehoi;tdhoi;-1;
;NGL;NEINTREN;seliq;fehoi;tdhoi;1;
;NGL;AGRICULT;seliq;fehoi;tdhoi;1;
;NGL;FISHING;seliq;fehoi;tdhoi;1;
;NGL;NONENUSE;seliq;fehoi;tdhoi;0;
;NGL;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NGL;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NGL;TOTIND;seliq;fehoi;tdhoi;1;
;NGL;DISTLOSS;seliq;fehoi;tdhoi;-1;
;NONBIODIES;NEINTREN;seliq;fehoi;tdhoi;1;
;NONBIODIES;AGRICULT;seliq;fehoi;tdhoi;1;
;NONBIODIES;FISHING;seliq;fehoi;tdhoi;1;
;NONBIODIES;NONENUSE;seliq;fehoi;tdhoi;0;
;NONBIODIES;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NONBIODIES;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NONBIODIES;TOTIND;seliq;fehoi;tdhoi;1;
;NONBIODIES;DISTLOSS;seliq;fehoi;tdhoi;0;
;NONBIOGASO;NEINTREN;seliq;fehoi;tdhoi;1;
;NONBIOGASO;AGRICULT;seliq;fehoi;tdhoi;1;
;NONBIOGASO;FISHING;seliq;fehoi;tdhoi;1;
;NONBIOGASO;NONENUSE;seliq;fehoi;tdhoi;0;
;NONBIOGASO;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NONBIOGASO;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NONBIOGASO;TOTIND;seliq;fehoi;tdhoi;1;
;NONBIOGASO;DISTLOSS;seliq;fehoi;tdhoi;0;
;NONBIOJETK;NEINTREN;seliq;fehoi;tdhoi;1;
;NONBIOJETK;AGRICULT;seliq;fehoi;tdhoi;1;
;NONBIOJETK;FISHING;seliq;fehoi;tdhoi;1;
;NONBIOJETK;NONENUSE;seliq;fehoi;tdhoi;0;
;NONBIOJETK;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NONBIOJETK;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NONBIOJETK;TOTIND;seliq;fehoi;tdhoi;1;
;NONBIOJETK;DISTLOSS;seliq;fehoi;tdhoi;0;
;NONCRUDE;NEINTREN;seliq;fehoi;tdhoi;1;
;NONCRUDE;AGRICULT;seliq;fehoi;tdhoi;1;
;NONCRUDE;FISHING;seliq;fehoi;tdhoi;1;
;NONCRUDE;NONENUSE;seliq;fehoi;tdhoi;0;
;NONCRUDE;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;NONCRUDE;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;NONCRUDE;TOTIND;seliq;fehoi;tdhoi;1;
;NONCRUDE;DISTLOSS;seliq;fehoi;tdhoi;0;
;OBIOLIQ;NEINTREN;seliq;fehoi;tdhoi;1;
;OBIOLIQ;AGRICULT;seliq;fehoi;tdhoi;1;
;OBIOLIQ;FISHING;seliq;fehoi;tdhoi;1;
;OBIOLIQ;NONENUSE;seliq;fehoi;tdhoi;0;
;OBIOLIQ;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;OBIOLIQ;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;OBIOLIQ;TOTIND;seliq;fehoi;tdhoi;1;
;OBIOLIQ;DISTLOSS;seliq;fehoi;tdhoi;-1;
;ONONSPEC;NEINTREN;seliq;fehoi;tdhoi;1;
;ONONSPEC;AGRICULT;seliq;fehoi;tdhoi;1;
;ONONSPEC;FISHING;seliq;fehoi;tdhoi;1;
;ONONSPEC;NONENUSE;seliq;fehoi;tdhoi;0;
;ONONSPEC;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;ONONSPEC;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;ONONSPEC;TOTIND;seliq;fehoi;tdhoi;1;
;ONONSPEC;DISTLOSS;seliq;fehoi;tdhoi;-1;
;OTHKERO;NEINTREN;seliq;fehoi;tdhoi;1;
;OTHKERO;AGRICULT;seliq;fehoi;tdhoi;1;
;OTHKERO;FISHING;seliq;fehoi;tdhoi;1;
;OTHKERO;NONENUSE;seliq;fehoi;tdhoi;0;
;OTHKERO;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;OTHKERO;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;OTHKERO;TOTIND;seliq;fehoi;tdhoi;1;
;PARWAX;NEINTREN;seliq;fehoi;tdhoi;1;
;PARWAX;AGRICULT;seliq;fehoi;tdhoi;1;
;PARWAX;FISHING;seliq;fehoi;tdhoi;1;
;PARWAX;NONENUSE;seliq;fehoi;tdhoi;0;
;PARWAX;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;PARWAX;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;PARWAX;TOTIND;seliq;fehoi;tdhoi;1;
;PARWAX;DISTLOSS;seliq;fehoi;tdhoi;-1;
;REFFEEDS;NEINTREN;seliq;fehoi;tdhoi;1;
;REFFEEDS;AGRICULT;seliq;fehoi;tdhoi;1;
;REFFEEDS;FISHING;seliq;fehoi;tdhoi;1;
;REFFEEDS;NONENUSE;seliq;fehoi;tdhoi;0;
;REFFEEDS;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;REFFEEDS;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;REFFEEDS;TOTIND;seliq;fehoi;tdhoi;1;
;REFFEEDS;DISTLOSS;seliq;fehoi;tdhoi;-1;
;REFINGAS;NEINTREN;seliq;fehoi;tdhoi;1;
;REFINGAS;AGRICULT;seliq;fehoi;tdhoi;1;
;REFINGAS;FISHING;seliq;fehoi;tdhoi;1;
;REFINGAS;NONENUSE;seliq;fehoi;tdhoi;0;
;REFINGAS;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;REFINGAS;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;REFINGAS;TOTIND;seliq;fehoi;tdhoi;1;
;REFINGAS;DISTLOSS;seliq;fehoi;tdhoi;-1;
;RESFUEL;NEINTREN;seliq;fehoi;tdhoi;1;
;RESFUEL;AGRICULT;seliq;fehoi;tdhoi;1;
;RESFUEL;FISHING;seliq;fehoi;tdhoi;1;
;RESFUEL;NONENUSE;seliq;fehoi;tdhoi;0;
;RESFUEL;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;RESFUEL;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;RESFUEL;TOTIND;seliq;fehoi;tdhoi;1;
;RESFUEL;DISTLOSS;seliq;fehoi;tdhoi;0;
;WHITESP;NEINTREN;seliq;fehoi;tdhoi;1;
;WHITESP;AGRICULT;seliq;fehoi;tdhoi;1;
;WHITESP;FISHING;seliq;fehoi;tdhoi;1;
;WHITESP;NONENUSE;seliq;fehoi;tdhoi;0;
;WHITESP;TBLASTFUR;seliq;fehoi;tdhoi;-1;
;WHITESP;TCOKEOVS;seliq;fehoi;tdhoi;-1;
;WHITESP;TOTIND;seliq;fehoi;tdhoi;1;
;WHITESP;DISTLOSS;seliq;fehoi;tdhoi;-1;
;ADDITIVE;EBLASTFUR;seliq;fehos;tdhos;-1;
;AVGAS;EBLASTFUR;seliq;fehos;tdhos;-1;
;BIODIESEL;EBLASTFUR;seliq;fehos;tdhos;-1;
;BIOGASOL;EBLASTFUR;seliq;fehos;tdhos;-1;
;BITUMEN;EBLASTFUR;seliq;fehos;tdhos;-1;
;COALTAR;EBLASTFUR;seliq;fehos;tdhos;-1;
;CRNGFEED;EBLASTFUR;seliq;fehos;tdhos;-1;
;CRUDEOIL;EBLASTFUR;seliq;fehos;tdhos;-1;
;JETGAS;EBLASTFUR;seliq;fehos;tdhos;-1;
;LPG;EBLASTFUR;seliq;fehos;tdhos;-1;
;LUBRIC;EBLASTFUR;seliq;fehos;tdhos;-1;
;NAPHTHA;EBLASTFUR;seliq;fehos;tdhos;-1;
;NGL;EBLASTFUR;seliq;fehos;tdhos;-1;
;NONBIODIES;EBLASTFUR;seliq;fehos;tdhos;-1;
;NONBIOGASO;EBLASTFUR;seliq;fehos;tdhos;-1;
;NONBIOJETK;EBLASTFUR;seliq;fehos;tdhos;-1;
;NONCRUDE;EBLASTFUR;seliq;fehos;tdhos;-1;
;OBIOLIQ;EBLASTFUR;seliq;fehos;tdhos;-1;
;ONONSPEC;EBLASTFUR;seliq;fehos;tdhos;-1;
;OTHKERO;EBLASTFUR;seliq;fehos;tdhos;-1;
;PARWAX;EBLASTFUR;seliq;fehos;tdhos;-1;
;REFFEEDS;EBLASTFUR;seliq;fehos;tdhos;-1;
;REFINGAS;EBLASTFUR;seliq;fehos;tdhos;-1;
;RESFUEL;EBLASTFUR;seliq;fehos;tdhos;-1;
;WHITESP;EBLASTFUR;seliq;fehos;tdhos;-1;
;ADDITIVE;ECOKEOVS;seliq;fehos;tdhos;-1;
;AVGAS;ECOKEOVS;seliq;fehos;tdhos;-1;
;BIODIESEL;ECOKEOVS;seliq;fehos;tdhos;-1;
;BIOGASOL;ECOKEOVS;seliq;fehos;tdhos;-1;
;BITUMEN;ECOKEOVS;seliq;fehos;tdhos;-1;
;COALTAR;ECOKEOVS;seliq;fehos;tdhos;-1;
;CRNGFEED;ECOKEOVS;seliq;fehos;tdhos;-1;
;CRUDEOIL;ECOKEOVS;seliq;fehos;tdhos;-1;
;JETGAS;ECOKEOVS;seliq;fehos;tdhos;-1;
;LPG;ECOKEOVS;seliq;fehos;tdhos;-1;
;LUBRIC;ECOKEOVS;seliq;fehos;tdhos;-1;
;NAPHTHA;ECOKEOVS;seliq;fehos;tdhos;-1;
;NGL;ECOKEOVS;seliq;fehos;tdhos;-1;
;NONBIODIES;ECOKEOVS;seliq;fehos;tdhos;-1;
;NONBIOGASO;ECOKEOVS;seliq;fehos;tdhos;-1;
;NONBIOJETK;ECOKEOVS;seliq;fehos;tdhos;-1;
;NONCRUDE;ECOKEOVS;seliq;fehos;tdhos;-1;
;OBIOLIQ;ECOKEOVS;seliq;fehos;tdhos;-1;
;ONONSPEC;ECOKEOVS;seliq;fehos;tdhos;-1;
;OTHKERO;ECOKEOVS;seliq;fehos;tdhos;-1;
;PARWAX;ECOKEOVS;seliq;fehos;tdhos;-1;
;REFFEEDS;ECOKEOVS;seliq;fehos;tdhos;-1;
;REFINGAS;ECOKEOVS;seliq;fehos;tdhos;-1;
;RESFUEL;ECOKEOVS;seliq;fehos;tdhos;-1;
;WHITESP;ECOKEOVS;seliq;fehos;tdhos;-1;
;ADDITIVE;DISTLOSS;seliq;fepet;tdpet;0;
;ADDITIVE;DOMESAIR;seliq;fepet;tdpet;0;
;ADDITIVE;ROAD;seliq;fepet;tdpet;1;
;ADDITIVE;RAIL;seliq;fepet;tdpet;0;
;ADDITIVE;PIPELINE;seliq;fepet;tdpet;0;
;ADDITIVE;DOMESNAV;seliq;fepet;tdpet;0;
;ADDITIVE;TRNONSPE;seliq;fepet;tdpet;0;
;ADDITIVE;MARBUNK;seliq;fepet;tdpet;0;
;ADDITIVE;AVBUNK;seliq;fepet;tdpet;0;
;AVGAS;DISTLOSS;seliq;fepet;tdpet;0;
;AVGAS;DOMESAIR;seliq;fepet;tdpet;0;
;AVGAS;ROAD;seliq;fepet;tdpet;0;
;AVGAS;RAIL;seliq;fepet;tdpet;0;
;AVGAS;PIPELINE;seliq;fepet;tdpet;0;
;AVGAS;DOMESNAV;seliq;fepet;tdpet;0;
;AVGAS;TRNONSPE;seliq;fepet;tdpet;0;
;AVGAS;MARBUNK;seliq;fepet;tdpet;0;
;AVGAS;AVBUNK;seliq;fepet;tdpet;0;
;BIODIESEL;DISTLOSS;seliq;fepet;tdpet;0;
;BIODIESEL;DOMESAIR;seliq;fepet;tdpet;0;
;BIODIESEL;ROAD;seliq;fepet;tdpet;0;
;BIODIESEL;RAIL;seliq;fepet;tdpet;0;
;BIODIESEL;PIPELINE;seliq;fepet;tdpet;0;
;BIODIESEL;DOMESNAV;seliq;fepet;tdpet;0;
;BIODIESEL;TRNONSPE;seliq;fepet;tdpet;0;
;BIODIESEL;MARBUNK;seliq;fepet;tdpet;0;
;BIODIESEL;AVBUNK;seliq;fepet;tdpet;0;
;BIOGASOL;DISTLOSS;seliq;fepet;tdpet;-1;
;BIOGASOL;DOMESAIR;seliq;fepet;tdpet;0;
;BIOGASOL;ROAD;seliq;fepet;tdpet;1;
;BIOGASOL;RAIL;seliq;fepet;tdpet;0;
;BIOGASOL;PIPELINE;seliq;fepet;tdpet;0;
;BIOGASOL;DOMESNAV;seliq;fepet;tdpet;0;
;BIOGASOL;TRNONSPE;seliq;fepet;tdpet;0;
;BIOGASOL;MARBUNK;seliq;fepet;tdpet;0;
;BIOGASOL;AVBUNK;seliq;fepet;tdpet;0;
;BITUMEN;DISTLOSS;seliq;fepet;tdpet;0;
;BITUMEN;DOMESAIR;seliq;fepet;tdpet;0;
;BITUMEN;ROAD;seliq;fepet;tdpet;0;
;BITUMEN;RAIL;seliq;fepet;tdpet;0;
;BITUMEN;PIPELINE;seliq;fepet;tdpet;0;
;BITUMEN;DOMESNAV;seliq;fepet;tdpet;0;
;BITUMEN;TRNONSPE;seliq;fepet;tdpet;0;
;BITUMEN;MARBUNK;seliq;fepet;tdpet;0;
;BITUMEN;AVBUNK;seliq;fepet;tdpet;0;
;COALTAR;DISTLOSS;seliq;fepet;tdpet;0;
;COALTAR;DOMESAIR;seliq;fepet;tdpet;0;
;COALTAR;ROAD;seliq;fepet;tdpet;0;
